stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
1134,3320,Molina di Mori. Via Roma129,,45.856819,10.989042,3320
1135,3310,Mori. Bar Centrale,,45.851605,10.978779,3310
1136,3310SB,Mori. Bivio Sud,,45.853582,10.967511,3310
1137,3310FA,Mori. Difr.Discoteca Fanum,,45.855024,10.946424,3460
1138,3460,Loppio,,45.855726,10.929793,3460
1139,3465,Passo S.Giovanni,,45.873944,10.906340,3465
1140,3470,Nago,,45.878475,10.890668,3470
1141,3480,Torbole,,45.871052,10.875511,3480
1142,3482,Linfano. Bivio,,45.875619,10.871472,3480
1143,0960HB,Riva Del G. Htl Brione,,45.879954,10.856248,0960
1144,0960HD,Riva Del G. Htl Du Lac,,45.883036,10.852640,0960
1145,0960CD,Riva Del G. Via D.Chiesa,,45.888705,10.846074,0960
1146,0960,Riva Del G.Autostazione,,45.892201,10.845283,0960
1147,0960DR,Riva Del G. Viale Trento,,45.895382,10.850060,0960
1149,3500,Riva Del G. S.Nazzaro,,45.899783,10.855659,0960
1150,3510,S.Tomaso-Direz. Arco,,45.902286,10.860010,3510
1151,3520AU,Arco. S.Caterina Eurospar,,45.904792,10.864219,3520
1152,3520BG,Arco. Bivio Sp 36 Grazie,,45.906485,10.866326,3520
1153,3533,Arco. Via S.Caterina,,45.912253,10.875210,3520
1154,3520,Arco. Autostazione,,45.916112,10.883000,3520
1155,3520LR,Arco. Piazza Italia,,45.919566,10.891331,3520
1156,3529,Caneve,,45.916734,10.892202,3520
1157,3531,Bolognano. Bivio,,45.910902,10.900308,3520
1158,3530,Bolognano,,45.912063,10.901985,3520
1159,3530VA,Bolognano. Via Asilo,,45.914057,10.902195,3520
1160,3540,Massone. Case Itea,,45.921813,10.899107,3520
1161,3540SE,Massone,,45.924014,10.898305,3520
1162,3540SM,S.Martino di Arco,,45.924459,10.894773,3520
1163,3520SV,Arco. Svizzera,,45.921460,10.891615,3520
1165,3520AR,Arco. S.Caterina Eurospar,,45.904662,10.863889,3520
1166,3510RR,S.Tomaso-Direz. Riva,,45.902907,10.861113,3510
1167,3500RR,Riva Del G. S.Nazzaro,,45.899421,10.855183,0960
1169,0960DG,Riva Del G. Viale Trento,,45.895389,10.850171,0960
1170,0960RV,Riva Del G. Viale Martiri,,45.888238,10.844327,0960
1171,3470RR,Nago,,45.878302,10.890541,3470
1172,3460RR,Loppio,,45.855490,10.930106,3460
1173,3310RR,Mori. Bar Centrale,,45.851608,10.978987,3310
1174,3320RR,Molina di Mori,,45.855097,10.985452,3320
1175,3312RR,Ravazzone di Mori,,45.858717,10.990648,3312
1176,3542RR,Mori. Staz. Fs,,45.861821,11.000485,3542
1177,3290BR,Lizzanella. Bar Verona,,45.872694,11.024271,3100
1178,3290RR,Lizzanella,,45.876161,11.032029,3100
1179,3100RC,Rovereto. Rist.Cristina,,45.881390,11.032065,3100
1180,3100FR,Rovereto. Staz. Fs,,45.890243,11.034028,3100
1181,3100TR,Rovereto. V.Le Trento,,45.900353,11.042121,3100
1182,3080RR,S. Ilario,,45.908367,11.040782,3100
1183,3070RR,Volano,,45.917750,11.063575,3070
1184,3040RR,Calliano,,45.934013,11.096000,3040
1185,3030RR,Besenello,,45.942592,11.108639,3030
1186,3030NR,Besenello-Ferm. Nord,,45.946016,11.106021,3030
1187,3010RR,Mattarello,,46.005251,11.126634,3010
1188,0001MR,Trento. Man,,46.037836,11.130483,0001
1189,0001PC,Trento. Ponte Cavaleggeri,,46.059353,11.126294,0001
1190,0001RO,Trento. Via Rosmini,,46.068218,11.118792,0001
1191,5141,Tonadico. Lisiera,,46.181186,11.841116,5140
1192,5141CP,Tonadico. Centr.Castelpietra,,46.184633,11.845440,5140
1193,5154,Bivio Val Canali,,46.189616,11.861085,5154
1194,5142,Baita Del Vecio,,46.185476,11.873967,5142
1195,5143,Passo Cereda,,46.192989,11.905216,5143
1196,5144,Mis,,46.207140,11.927146,5144
1197,5144BS,Mis di Mezzo,,46.205716,11.928989,5144
1198,5144CH,Mis di Sotto,,46.203519,11.930091,5144
1199,5145,Sagron,,46.195005,11.943350,5145
1200,1221ZO,Bellamonte. Albergo Zaluna,,46.314592,11.647132,1221
1201,1221,Bellamonte,,46.312914,11.662979,1221
1202,1221HT,Bellamonte. Htl Torretta,,46.311061,11.674493,1221
1203,1222,Lago Forte Buso,,46.306912,11.701279,1222
1204,1223RR,Paneveggio,,46.306448,11.738906,1223
1205,1223CF,Paneveggio Centro Forestale,,46.309544,11.748089,1223
1206,1224MJ,Bivio Malga Juribello,,46.300122,11.763510,1224
1207,1224MA,Malga Rolle,,46.295819,11.776537,1224
1208,1224,Passo Rolle,,46.296308,11.787131,1224
1209,1224SR,Passo Rolle. Segg. Segantini,,46.297696,11.788903,1224
1210,1224MF,Passo Rolle. Malga Fosse,,46.289458,11.798572,1224
1211,0961SM,S.Martino di C. Htl S.Martino,,46.266382,11.802406,0961
1212,0961CV,S.Martino di C.-Im.Col Verde,,46.264920,11.804210,0961
1213,0961BV,S.Martino di C. Htl Belvedere,,46.264317,11.801826,0961
1218,1223,Paneveggio,,46.306572,11.738977,1223
1219,1224SS,Passo Rolle. Segg.Segantini,,46.297926,11.789057,1224
1221,5109,Lausen,,46.150391,11.734723,5117
1224,5120BC,Caoria. Ex Bar Cauriol,,46.194860,11.680888,5120
1225,5120PV,Caoria. Ponte Valsorda,,46.197166,11.678888,5120
1226,5120,Caoria,,46.198014,11.675727,5120
1227,5109RR,Lausen,,46.149482,11.734704,5117
1229,5115,Bivio Prade,,46.151489,11.741636,5115
1230,5128,Berni,,46.156639,11.745887,5128
1231,5113,Prade,,46.157317,11.740532,5113
1232,5114,Cicona,,46.162909,11.744178,5114
1233,5116,Zortea,,46.162720,11.750153,5116
1234,5116BM,Zortea. Loc. Mureri,,46.164875,11.757450,5116
1235,5127,Barbine,,46.157840,11.754326,5127
1236,5112FM,Passo Gobbera. F.Mazuca,,46.150303,11.751114,5112
1237,5112,Passo Gobbera,,46.148013,11.756866,5112
1238,5112RR,Passo Gobbera,,46.147634,11.757650,5112
1239,5117RR,Canal S. Bovo,,46.154706,11.733033,5117
1240,5120PR,Caoria. Ponte Valsorda,,46.197184,11.678526,5120
1242,1070HC,Cavalese. Htl Coronelle,,46.294817,11.454257,1070
1243,1160GI,Daiano. Parco Giochi,,46.300108,11.450117,1160
1244,1160,Daiano,,46.300880,11.447866,1160
1245,1161CA,Varena. Pizz. La Cantinetta,,46.302823,11.454017,1160
1246,1161CT,Varena. Alb. Alpino,,46.303569,11.456154,1160
1247,1161,Varena,,46.305516,11.458112,1160
1248,0001SR,Trento. Via Valsugana,,46.069121,11.136316,0001
1249,4080EX,Cirè,,46.077707,11.205955,4080
1250,4114MP,Roveda. Maso Puech Pote,,46.074385,11.287903,4114
1251,4114MS,Roveda. Maso Sroveri,,46.069345,11.292389,4114
1252,4114,Roveda,,46.068024,11.300338,4114
1253,4114TM,Roveda. Maso Tolleri,,46.069282,11.299098,4114
1254,4114MM,Roveda. Maso Martinotti,,46.071816,11.304074,4114
1255,4114MC,Roveda. Maso Kairo,,46.071545,11.298765,4114
1256,4115MF,Kamauz. Maso Frunt,,46.073004,11.301541,4115
1257,4115,Kamauz,,46.074720,11.302160,4115
1258,4112SR,Canezza Rist. Al Sole,,46.080111,11.275677,4112
1259,4400IT,Borgo Vals. Case Itea,,46.058764,11.469258,4400
1260,4461,Telve,,46.070438,11.477960,4461
1261,4461BP,Telve-Panorama,,46.070381,11.483094,4461
1262,4461BU,Telve-Via S.Giustina,,46.072705,11.484437,4461
1264,4461SA,Telve-Salti,,46.073964,11.480754,4461
1265,4462,Ponte S.Giovanni,,46.075055,11.474235,4462
1266,4463,Telve di Sopra,,46.072008,11.472209,4463
1267,4465,Campestrini,,46.077690,11.456855,4465
1268,4464BV,Torcegno. Segheria,,46.074772,11.451061,4464
1269,4464,Torcegno,,46.073040,11.450415,4464
1270,4440,Ronchi Valsugana,,46.072601,11.438550,4440
1271,4440MA,Ronchi-Loc. Marchi,,46.066814,11.432580,4440
1272,4430ST,Stauda,,46.063776,11.429668,4430
1273,4430,Montebello,,46.061210,11.425909,4430
1274,4422,Maso Roneri,,46.059243,11.420818,4420
1275,4420,Rincheri,,46.056604,11.416637,4420
1277,4550BR,Cinte Tesino Bivio,,46.067455,11.607534,4550
1457,1167,Ora-Auer,,46.348174,11.297318,1167
1458,2124,Maso Del Gobbo,,46.033816,10.947741,2124
1459,2125,Pietramurata,,46.017091,10.942040,2125
1460,2132,Isoletta,,46.009174,10.935765,2132
1461,2153MP,Marocche-Pescicoltura,,46.002235,10.926658,2153
1462,2153,Marocche,,45.998564,10.925293,2153
1463,2154,Gaggiolo,,45.993529,10.926559,2154
1464,2129,Centrale Fies,,45.986449,10.926880,2129
1465,2127AG,Dro. Al Lago,,45.982596,10.925057,2129
1466,2127IT,Dro Itea,,45.962453,10.915976,2127
1467,2127,Dro,,45.961474,10.910724,2127
1468,2127FA,Dro. Carabinieri,,45.958516,10.906521,2127
1469,2128,Ceniga,,45.951387,10.900849,2128
1470,2128BS,Ceniga. Bivio Sud,,45.946609,10.902952,2128
1471,3520MO,Arco Moletta,,45.931024,10.896184,3520
1472,4380CH,Roncegno. Chiesa,,46.049713,11.406680,4380
1474,2130,S.Martino di Arco,,45.924767,10.894147,3520
1475,1160PR,Daiano. Via Arca I,,46.300321,11.445205,1160
1476,1160SE,Daiano. Via Arca Civ.20,,46.298114,11.444155,1160
1477,1150OL,Carano,,46.292418,11.437232,1070
1479,1181,Lago di Tesero,,46.281742,11.515787,1190
1480,1181MO,Lago. Mobilif. De Pal,,46.283987,11.521967,1190
1481,1190BF,Tesero. Bivio,,46.285508,11.523792,1190
1482,2131,Daino,,46.023308,10.943757,2125
1483,4025MC,Baselga di Pinè Monum.,,46.130952,11.246443,4025
1484,4040LA,Miola,,46.126783,11.246519,4025
1485,4040,Miola. St. Ghiaccio,,46.125305,11.252779,4025
1486,4041BA,Faida-Rauta,,46.112841,11.253839,4041
1487,4041,Faida,,46.109690,11.251612,4041
1490,1070SE,Cavalese-Autostaz.,,46.287909,11.463231,1070
1492,4134,Canzolino,,46.083701,11.221502,4134
1493,4134HM,Canzolino. Htl Miralago,,46.082966,11.230838,4134
1494,4134BB,Canzolino. Bivio Buss,,46.084556,11.230762,4134
1495,4020,Riposo,,46.084494,11.236934,4020
1496,4042,Montagnaga,,46.098614,11.236067,4042
1497,4039,Valt,,46.106818,11.236564,4039
1498,4026HS,Ferrari Htl Scoiattolo,,46.111814,11.234194,4026
1499,4026,Ferrari,,46.121679,11.239941,4026
1501,4040BV,Miola-Bivio Ferrari/Miola,,46.124924,11.243141,4025
1502,1107RR,Mazzanigo,,46.103798,11.188916,1105
1503,1105RR,S.Agnese,,46.106488,11.183587,1105
1507,2181,Campo Lomaso,,46.024031,10.865605,2181
1508,2181SE,Campo Lomaso Ii,,46.021897,10.866742,2181
1509,2182,Vigo Lomaso,,46.013209,10.869077,2182
1510,2183,Dasindo,,46.011734,10.860499,2183
1511,2184,Stumiaga,,46.007006,10.849004,2184
1512,2185CA,Fiavè-Caseificio,,46.001943,10.846002,2185
1513,2185,Fiave',,46.004318,10.842155,2185
1514,2185BA,Fiavè-Bar Aurora,,46.001174,10.840935,2185
1515,2187,Torbiera,,45.992445,10.838006,2187
1517,2188,Ballino,,45.965502,10.811511,2188
1518,2189,Lago di Tenno,,45.935390,10.811878,2189
1521,2191,Tenno,,45.921138,10.831296,2191
1522,2191AC,Tenno. Rist. Alla Croce,,45.918080,10.832839,2191
1523,2191AP,Cologna. Alb.Panorama,,45.915367,10.847092,2192
1527,2136CS,Varone Cascata,,45.911896,10.837379,2136
1528,0935BT,Gardolo. Zona Ind.Le,,46.105317,11.100604,0935
1530,0001OS,Trento. Ospedale S.Chiara,,46.058154,11.132916,0001
1531,0001OR,Trento. Osp. S.Chiara,,46.058155,11.131195,0001
1532,0001SC,Trento. Ospedale S.Camillo,,46.065483,11.131823,0001
1535,0001BA,Trento. Via Barbacovi,,46.064482,11.129754,0001
1536,0001MB,Trento. Via M.Baldo,,46.057537,11.117434,0001
1538,2136,Varone. Alberello,,45.907213,10.840332,2136
1539,2136BA,Varone. Via Ballino 14,,45.904368,10.842055,2136
1540,2136SA,Varone. Sc.Alberghiera,,45.901914,10.844089,2136
1541,2228,Albola,,45.897665,10.844128,0960
1542,0960VT,Riva D/Garda V.Le Dei Tigli 21,,45.892365,10.842947,0960
1544,2136SR,Varone. Sc.Alberghiera,,45.901569,10.844309,2136
1545,2136CR,Varone. Cascata,,45.911836,10.837196,2136
1546,2191AR,Cologna. Alb.Panorama,,45.915415,10.847129,2192
1547,2188RR,Ballino,,45.965775,10.811607,2188
1548,2187RR,Torbiera,,45.992713,10.838521,2187
1549,2185BR,Fiavè-Bar Aurora,,46.001312,10.841012,2185
1550,2185RR,Fiave',,46.004254,10.842192,2185
1551,2185CR,Fiavè-Caseificio,,46.002205,10.845754,2185
1552,2184RR,Stumiaga,,46.007379,10.849191,2184
1553,2183RR,Dasindo,,46.011618,10.860456,2183
1554,2182RR,Vigo Lomaso,,46.013241,10.869088,2182
1555,2181SR,Campo Lomaso Ii,,46.021556,10.866820,2181
1556,2181RR,Campo Lomaso,,46.023679,10.865721,2181
1558,2195,Cares,,46.032890,10.863774,2195
1559,2196,Comighello,,46.030953,10.851465,2196
1560,2225,Sesto Bivio,,46.031422,10.846945,2225
1562,2197,Villa di Bleggio,,46.029306,10.841951,2197
1563,2198,Santa Croce,,46.024470,10.838767,2198
1564,2199,Madice,,46.023864,10.832001,2199
1565,2241,Marcè Bivio,,46.019260,10.823812,2241
1566,2200,Cavrasto,,46.017078,10.819853,2185
1567,2202,Balbido,,46.014860,10.811036,2202
1568,2201,Rango,,46.018186,10.811830,2201
1569,2207,Cavaione,,46.022569,10.819802,2207
1570,2204,Marazzone,,46.026892,10.820733,2208
1571,2203,Larido,,46.028690,10.823712,2208
1572,2208,Bivedo,,46.028737,10.826648,2208
1573,2290HM,Tione. Hotel Milano,,46.029135,10.723740,2290
1574,2292,Polin,,46.026823,10.720089,2292
1575,2293UN,Breguzzo-Loc. Petò,,46.018712,10.711182,2293
1576,2293DU,Breguzzo-Corè,,46.014462,10.707679,2293
1577,2293,Breguzzo,,46.009293,10.699434,2293
1578,2293HC,Breguzzo-Hotel Carlone,,46.006213,10.697764,2293
1579,2294,Bondo,,46.000241,10.692875,2294
1580,2295,Pra' di Bondo,,45.996291,10.690679,2295
1581,2295FA,Prà di Bondo-Falegnameria,,45.990777,10.685580,2295
1582,2296,Roncone,,45.983561,10.670694,2296
1583,2297,Fontanedo,,45.979181,10.666826,2297
1584,2298,Lardaro,,45.969380,10.660892,2298
1585,2301,Forti di Lardaro,,45.962752,10.658038,2305
1586,2304,Strada,,45.944283,10.642771,2305
1587,2305,Pieve di Bono,,45.938969,10.638638,2305
1588,2302,Agrone,,45.954528,10.650078,2305
1589,2305BO,Pieve di Bono. Tratt.Borel,,45.935768,10.639059,2305
1592,2309,Cologna di P.Bono,,45.931354,10.637449,2309
1593,2310CE,Cimego. Centrale Enel,,45.924617,10.632708,2310
1594,2326,Ponte Cimego,,45.915355,10.621384,2310
1595,2310,Cimego,,45.911925,10.614400,2310
1596,2310QA,Cimego Quartinago,,45.910620,10.611835,2310
1597,2310BP,Cimego-Bar Porte,,45.904467,10.608408,2310
1598,2311AC,Condino. Alb.Condino,,45.891405,10.601560,2311
1599,2311,Condino,,45.889020,10.599610,2311
1600,2311CI,Condino. Case Itea,,45.884991,10.596494,2311
1601,2311CA,Condino. Cartiere,,45.880387,10.592588,2311
1602,2311CP,Condino. Carpenteria,,45.874622,10.588411,2311
1603,2313,Ca' Rossa. Dfr.Bar Ristoro,,45.854843,10.566903,2314
1604,2314AL,Storo-Hotel Al Melograno,,45.850409,10.574880,2314
1605,2314,Storo,,45.848807,10.578087,2314
1606,2314AI,Storo-Al Melograno,,45.850170,10.575221,2314
1608,2313RR,Ca' Rossa,,45.852439,10.565999,2314
1609,2320SB,Darzo-Stork Club,,45.849191,10.559670,2320
1610,2320,Darzo,,45.841239,10.549703,2320
1611,2320ZI,Darzo-Zona Ind.Le,,45.834352,10.542858,2320
1612,2321,Lodrone,,45.829191,10.535457,2321
1613,2322,Ponte Caffaro Bivio,,45.825167,10.530744,2323
1614,2322MO,Ponte Caffaro-Mobilif.,,45.820922,10.539249,2323
1615,2322PE,Ponte Caffaro-Pescicoltura,,45.817880,10.543906,2323
1616,2323VL,Baitoni-Via Lago,,45.810326,10.543380,2323
1617,2323,Baitoni,,45.806812,10.538369,2323
1618,2290HR,Tione. Rist.Pellegrini,,46.029264,10.724132,2290
1619,2292RR,Polin,,46.026805,10.720062,2292
1620,2293RR,Breguzzo,,46.009867,10.700200,2293
1621,2293HR,Breguzzo-Hotel Carlone,,46.006441,10.697512,2293
1622,2294RR,Bondo,,46.000000,10.692831,2294
1623,2295RR,Prà di Bondo,,45.996468,10.690918,2295
1624,2296RR,Roncone,,45.984558,10.672080,2296
1625,2297RR,Fontanedo,,45.978897,10.666772,2297
1626,2298RR,Lardaro,,45.969769,10.661089,2298
1627,2301RR,Forti di Lardaro,,45.963003,10.658391,2305
1628,2302RR,Agrone,,45.954732,10.650272,2305
1629,2304RR,Strada,,45.944012,10.642639,2305
1630,2305BR,Pieve di Bono-Tratt.Borel,,45.935705,10.639070,2305
1631,2309RR,Cologna di P.Bono,,45.931271,10.637534,2309
1632,2311AR,Condino-Alb.Condino,,45.891387,10.601534,2311
1633,2311RR,Condino Albergo Corona.,,45.888993,10.599609,2311
1634,2311CR,Condino. Case Itea,,45.885118,10.596701,2311
1635,2311BR,Condino. Cartiere,,45.880369,10.592621,2311
1636,2314AR,Storo. Hotel Al Melograno,,45.850361,10.575059,2314
1637,2314RR,Storo,,45.848887,10.578160,2314
1638,2320RR,Darzo,,45.842290,10.550493,2320
1639,2320ZR,Darzo-Zona Ind.Le,,45.834079,10.542729,2320
1640,2321RR,Lodrone,,45.829322,10.535700,2321
1641,2322MR,Ponte Caffaro-Mobilif.,,45.821141,10.538883,2323
1643,2171,Poia,,46.028667,10.880069,2171
1644,2172,Godenzo,,46.028751,10.883204,2173
1645,2173,Comano,,46.034769,10.891020,2173
1646,2172RR,Godenzo,,46.028886,10.883222,2173
1647,2171RR,Poia,,46.028479,10.880065,2171
1648,2174,Lundo,,46.012779,10.884052,2174
1649,2211,Villa Banale,,46.046349,10.887434,2211
1650,2212UN,Premione-Via di Pestelan,,46.047642,10.880490,2212
1651,2212,Premione,,46.048272,10.874199,2212
1652,2213SE,Stenico-Scuola,,46.049860,10.856621,2213
1653,2213,Stenico,,46.051970,10.853877,2213
1654,2213CN,Stenico-Case Nuove,,46.052156,10.861016,2213
1655,2213DO,Stenico-Dologno,,46.053473,10.873473,2213
1656,2223,Dos Doa,,46.054273,10.897550,2211
1658,2215UN,Sclemo-Via Dei Caputel,,46.053619,10.879383,2215
1659,2215,Sclemo,,46.055963,10.884039,2215
1660,2216,Tavodo,,46.066323,10.892201,2216
1661,2216SP,Tavodo-S.Provinciale,,46.064889,10.892126,2216
1662,2218,Dorsino,,46.073365,10.896856,2218
1663,2219,S.Lorenzo Dorsino,,46.076503,10.907302,2219
1664,2219CH,S.Lorenzo-Chiesa,,46.076671,10.909366,2219
1665,2220,Lago Nembia,,46.096096,10.932583,2220
1666,2220CE,Lago Nembia-Casa Enel,,46.107358,10.943024,2220
1669,0956,Molveno. Centro,,46.142420,10.963756,0956
1670,0956RR,Molveno,,46.140431,10.963724,0956
1671,0956DR,Molveno. Htl Du Lac,,46.141236,10.965604,0956
1672,0956GR,Molveno. Grand Htl,,46.134067,10.969556,0956
1673,2220CR,Lago Nembia,,46.095952,10.933321,2220
1674,2219RR,S.Lorenzo Dorsino,,46.076385,10.907679,2219
1675,2216SR,Tavodo-Incr.S.P.,,46.064760,10.892031,2216
1676,2215RR,Sclemo,,46.055895,10.884204,2215
1677,2215UR,Sclemo-Via Dei Caputel,,46.053762,10.879426,2215
1678,2214RR,Seo,,46.057109,10.872921,2214
1679,2223RR,Dos Doa,,46.054075,10.897268,2211
1680,2213DR,Stenico-Dologno,,46.053480,10.873595,2213
1681,2213CR,Stenico-Case Nuove,,46.052286,10.860167,2213
1682,2213RR,Stenico,,46.051868,10.853803,2213
1683,2212RR,Premione,,46.048262,10.874062,2212
1684,2211RR,Villa Banale,,46.046301,10.887084,2211
1688,2324,Castel Condino,,45.916320,10.602714,2324
1689,2303,Bersone,,45.944015,10.633505,2305
1690,2299,Praso,,45.949535,10.637414,2299
1691,2300,Daone,,45.947372,10.621183,2300
1692,4450ZA,Castelnuovo. Zanzibar,,46.060202,11.490308,4450
1693,4405,Carzano,,46.069841,11.493612,4405
1695,4500ST,Scurelle-Via Murazzo,,46.069128,11.498022,4500
1696,4520CV,Strigno-Loc.Colle,,46.067463,11.516069,4520
1697,4448,Spera,,46.070412,11.508852,4520
1698,4520CR,Strigno-Loc. Colle,,46.067494,11.515868,4520
1699,4497,Samone,,46.081222,11.521940,4497
1700,0960VL,Riva Del G. Bivio Val Ledro,,45.894755,10.842614,0960
1701,2163,Pregasina Bivio,,45.864433,10.812753,2163
1702,2160,Pregasina,,45.851215,10.824946,2160
1703,2142,Biacesa,,45.865049,10.805388,2142
1704,2143,Prè,,45.866332,10.788168,2143
1705,2162,Barcesino,,45.870892,10.781511,2162
1706,2144,Molina di Ledro,,45.871761,10.772215,2144
1707,2144LG,Molina di Ledro-Lago,,45.873682,10.766712,2144
1708,2145,Mezzolago,,45.881039,10.750446,2145
1709,2146,Pieve di Ledro,,45.889221,10.730941,2146
1710,2147VF,Bezzecca. Vigili Del Fuoco,,45.893203,10.723837,2147
1711,2147,Bezzecca. Scuole,,45.894713,10.720104,2147
1712,2148,Locca,,45.900292,10.725510,2147
1713,2149,Enguiso,,45.905794,10.729219,2147
1714,2150,Lenzumo,,45.912385,10.726404,2147
1715,2150BT,Lenzumo-Bar Taverna,,45.913164,10.728460,2147
1716,2149RR,Enguiso,,45.906000,10.729023,2147
1717,2148RR,Locca,,45.900427,10.725553,2147
1719,2155SL,Tiarno di Sotto. Bivio,,45.893014,10.705842,2155
1721,2155,Tiarno di Sotto,,45.893419,10.686730,2155
1722,2155GA,Tiarno di Sotto. Garage,,45.892869,10.680696,2155
1723,2156CA,Tiarno di Sopra. Cooperativa,,45.891253,10.674897,2156
1724,2156,Tiarno di Sopra,,45.889929,10.671905,2156
1725,2156MA,Tiarno di Sopra. Mariani,,45.882517,10.666038,2156
1726,2159,Ampola Agritur,,45.875781,10.658551,2159
1727,2157,Tremalzo Bivio,,45.864060,10.645286,2159
1728,2314CS,Storo Strada V.Di Ledro Civ.7,,45.846511,10.582364,2314
1729,2156MR,Tiarno di Sopra-Mariani,,45.882639,10.666287,2156
1730,2156RR,Tiarno di Sopra,,45.890019,10.671908,2156
1731,2145RR,Mezzolago,,45.880745,10.750804,2145
1732,2144LR,Molina di Ledro-Lago,,45.873879,10.766534,2144
1733,2144RR,Molina di Ledro,,45.871873,10.771779,2144
1734,2162RR,Barcesino,,45.871071,10.779829,2162
1735,2142RR,Biacesa,,45.864938,10.804950,2142
1736,2156CR,Tiarno di Sopra-Cooperativa,,45.891119,10.674815,2156
1737,2059,Padergnone. Bivio,,46.060261,10.992515,2090
1738,2048,Calavino,,46.045571,10.982810,2048
1739,2048VB,Calavino. Via Battisti,,46.041420,10.982351,2048
1740,2060,Madruzzo. Bivio,,46.033912,10.981411,2060
1741,2049PI,Lasino. Pizzeria 4 Stagioni,,46.024861,10.981216,2049
1742,2049,Lasino-Piazza,,46.023488,10.983346,2049
1743,2050BE,Stravino. Loc.Berlonga,,46.007748,10.981169,2050
1744,2050,Stravino,,46.003193,10.980430,2050
1745,2051TE,Cavedine. Telsar Spa,,45.997601,10.977439,2051
1746,2051,Cavedine,,45.993910,10.973345,2051
1747,2052,Brusino,,45.985835,10.975989,2052
1748,2051MA,Cavedine. Loc.Mai,,45.984137,10.977891,2052
1749,2053RR,Vigo Cavedine. Bivio,,45.978039,10.977660,2054
1750,2054,Vigo Cavedine,,45.978967,10.981218,2054
1752,2053,Vigo Cavedine. Bivio,,45.977948,10.977722,2054
1753,2055BV,Masi di Vigo Cavedine-Bivio,,45.972584,10.974058,2055
1754,2056,Luch,,45.965820,10.962326,2056
1755,2057,Drena,,45.971088,10.944496,2057
1756,2057LA,Lavini di Dro,,45.972772,10.934372,2127
1757,2126,Centrale di Drena,,45.967116,10.928189,2127
1758,3520CA,Arco. Via Capitelli,,45.919131,10.880040,3520
1759,3520OS,Arco. Ospedale,,45.918801,10.876024,3520
1760,2135,Chiarano,,45.918883,10.869411,3520
1761,2134,Vigne,,45.919902,10.864849,3520
1762,2133,Varignano,,45.918307,10.861654,3520
1764,2138,Ceole. Madonna Grazie,,45.913915,10.857781,3520
1765,2137,Pasina. Bivio,,45.905638,10.851483,2136
1766,3520OR,Arco. Ospedale,,45.918838,10.875973,3520
1769,3010VE,Mattarello. Ex St.Vestimenta,,46.000537,11.126170,3010
1770,3010FS,Mattarello. Ss12,,46.010332,11.128948,3010
1771,3620SP,Romagnano-Sp 131 Km 2,,46.009350,11.119326,3620
1772,3620SS,Romagnano-Sp131 Km 1,,46.012418,11.106719,3620
1773,3620CL,Romagnano-Cava Lonardi,,46.007833,11.107917,3620
1774,3620ST,Romagnano-Sp 90 Km 20,,46.002046,11.104935,3620
1775,3640MT,Aldeno-Maso Toricella,,45.991309,11.097813,3640
1776,3640CI,Aldeno-Cimitero,,45.982519,11.092480,3640
1777,3640,Aldeno,,45.976959,11.091823,3640
1779,0001SS,Trento.Via S.Severino,,46.051021,11.111587,0001
1780,3610VP,Ravina. Via Del Ponte,,46.042891,11.111776,3610
1782,3620,Romagnano. Bivio,,46.014855,11.106838,3620
1783,3640DO,Aldeno-Loc. Dossi,,45.973211,11.085159,3640
1784,3640LC,Aldeno-Loc. Ciausa,,45.975689,11.083535,3640
1785,3650,S. Giorgio di Cimone,,45.975508,11.079655,3650
1786,3671,Covelo di Cimone,,45.979308,11.070636,3670
1787,3671CO,Covelo-Fam Cooperativa,,45.978460,11.067760,3670
1788,3670BA,Cimone-Loc. Battistoni,,45.977955,11.064836,3670
1789,3670,Cimone,,45.978318,11.066139,3670
1790,3670PI,Cimone. Bivio Pietra,,45.981119,11.068556,3680
1791,3680,Cimoneri,,45.984459,11.072221,3680
1792,3680GA,Gazi,,45.983250,11.075581,3680
1793,3690VN,Garniga Terme-Loc. Zobbio,,45.990055,11.083480,3690
1794,3690,Garniga Terme,,46.001406,11.085869,3690
1795,3690PL,Garniga-Piazza Lago,,46.004809,11.085837,3690
1796,3695CE,Garniga Vecchia-Case di Sotto,,46.012363,11.078789,3695
1798,3695,Garniga Vecchia,,46.013523,11.083561,3695
1799,3620RR,Romagnano. Bivio,,46.016038,11.107802,3620
1801,0001BF,Trento. Tangenziale,,46.047754,11.113561,0001
1803,4120,Serso,,46.074834,11.253089,4120
1804,4121VM,Viarago. Via Delle Miniere,,46.082001,11.268848,4112
1806,4121,Viarago,,46.079812,11.262165,4112
1807,0001CM,Trento. V. S.Francesco,,46.067015,11.126392,0001
1808,0001VI,Trento. Piazza Vicenza,,46.062178,11.132901,0001
1811,3710MA,S.Rocco. Maso,,46.026388,11.145845,3710
1812,3720,Pianizza. La Roccia,,46.017145,11.144854,3720
1814,3730DU,Valsorda Parco Rimembranza,,46.006315,11.163590,3730
1817,3740,Vigolo Vattaro,,46.003943,11.195916,3740
1818,3750MA,Bosentino. Loc.Mandola,,46.000373,11.216258,3740
1819,3750,Bosentino,,46.001471,11.223212,3740
1820,3750MR,Bosentino. Loc.Mandola,,46.000566,11.216059,3740
